uid,frame,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z
user_818642,120,0.983673557672911,-0.1232762312048763,-0.11759997884245406,0.057961605665255635
user_818642,150,0.9880119292064045,-0.13892913629269743,-0.0134489529560675,0.06595641363195334
user_818642,180,0.9958331859749129,-0.06549801738940436,0.05626422299437791,0.02933620016209557
user_818642,210,0.9987090342304401,0.030907087680045863,0.03559940728387782,-0.018912934163581915
user_818642,240,0.9951044003894158,0.06840737597627723,-0.06047584152606334,-0.03781978092712841
user_818642,270,0.9888044614269109,0.005922263792780869,-0.14894840087565084,-0.006711015600621091
user_334835,0,0.9923926109284069,0.0016091094764178488,0.12306458049751995,-0.0030701088518222557
user_334835,30,0.9918249883024893,0.08934403849432583,0.07805565116790084,-0.04699096386590017
user_334835,60,0.9931316241132218,0.10164770935963291,-0.022798352877883434,-0.05326871008602887
user_334835,90,0.9958140994503388,0.01785575164143064,-0.0889051550967638,-0.011459706211346414
user_334835,120,0.994587133736594,-0.08262388263176004,-0.04961741720203116,0.03883090695153835
user_334835,150,0.9925190420154769,-0.0997039544113244,0.05204663207932476,0.0474996926371509
user_334835,180,0.9924359577909149,-0.026896883727443834,0.1192580240150796,0.01117814999900518
user_334835,210,0.991957768482077,0.0693484544350067,0.09921674927507769,-0.03696774376156093
user_334835,240,0.9924242373073859,0.10873791374294986,0.006832382191374721,-0.05677603256018368
user_334835,270,0.9952950824707056,0.048447993478676975,-0.0795317186852636,-0.026743157264790433
user_584013,0,0.989211594150101,0.01820277195348331,0.13646588392014972,-0.05006139848343948
user_584013,30,0.9855296847210537,0.10663594280967363,0.09116971884280783,-0.09512149389510167
user_584013,60,0.9872495486668522,0.12002732491999842,-0.009414470674129314,-0.10413038783934152
user_584013,90,0.9943828819794924,0.036620409711525574,-0.07574642856314624,-0.06421921969820935
user_584013,120,0.9971091667666927,-0.0654835010008012,-0.03648393964128209,-0.012415425677800334
user_584013,150,0.9943218256554569,-0.0836411091448606,0.06578290853933053,-0.0009385256110654475
user_584013,180,0.990435989995907,-0.01048207952394438,0.13281991690562875,-0.03585450324385007
user_584013,210,0.9862858931905606,0.0864170046838197,0.11233570340671625,-0.08457498409632123
user_584013,240,0.9859594155709601,0.12678152404950604,0.020143739653778647,-0.10679281698417707
user_584013,270,0.992368785176247,0.06732098423458603,-0.06624618415417291,-0.07926867208751326
user_655953,0,0.9964886012982835,0.007281522182619645,0.0831146499716953,0.0070286469093856704
user_655953,30,0.9946467318202897,0.08903791803592469,0.04023817425387892,-0.03363060159674384
user_655953,60,0.9927053990028383,0.1000965433505615,-0.054980688266224015,-0.03864966646242892
user_655953,90,0.9929072732370855,0.02277947193581749,-0.11668811327870923,0.0003558520424013423
user_655953,120,0.9932406142285374,-0.06994264575315567,-0.08010832642116288,0.04651628306267477
user_655953,150,0.9946336927028946,-0.08664980592503352,0.015543144460561016,0.054351072975937546
user_655953,180,0.9964420820835622,-0.019307427697463797,0.07947682493802254,0.020342924727128696
user_655953,210,0.9953855291238143,0.07046544250712042,0.0603700007303589,-0.024448575316294307
user_655953,240,0.9930182859264625,0.10678108300787571,-0.02713610007818728,-0.04214399363945275
user_655953,270,0.9927540797055177,0.05091100031440347,-0.10797250136628984,-0.013760313359230072
user_382983,0,0.9897224154751155,-0.04371445201934121,0.13201428947850727,-0.033328881832973584
user_382983,30,0.9921944990181307,0.04205526126566055,0.08802238569962445,-0.07767554784991244
user_382983,60,0.9949126258695702,0.05177435167236325,-0.011379139668013702,-0.08566678804903878
user_382983,90,0.9955038935009487,-0.033026143148058525,-0.07638249487406032,-0.045243633475110165
user_382983,120,0.9906548088597706,-0.131005095882358,-0.03759968482395815,0.005194057855307798
user_382983,150,0.9873391609448283,-0.14516864106165073,0.06203817905529622,0.015450283381833619
user_382983,180,0.9889530732735938,-0.07192424784006782,0.128165917530536,-0.019292978487264204
user_382983,210,0.9915185594750013,0.0227288083093442,0.1088033406278464,-0.06735117339494671
user_382983,240,0.994120196425124,0.059570725973974156,0.017846476677586633,-0.08864461030882141
user_382983,270,0.9959130592504721,-0.002495947780473321,-0.06722880724834156,-0.06025973892250349
user_719021,0,0.9948719294260071,-0.03847461781845196,0.08895346528424548,-0.02892799401656814
user_719021,30,0.9954811568155795,0.043360437218517255,0.045831507502546595,-0.07096909066191426
user_719021,60,0.9942977588741497,0.05244675485380565,-0.05053516413090832,-0.07789417044561318
user_719021,90,0.9924512431345912,-0.02749775386210532,-0.11283392577952252,-0.039406962916783805
user_719021,120,0.9898310231002846,-0.12022274154052395,-0.07560774578817528,0.008031618862655143
user_719021,150,0.9905123019042267,-0.13469250181689427,0.020759188834360058,0.01767387364544699
user_719021,180,0.9940922714615692,-0.0653948063739353,0.08522391049441431,-0.015522892763051006
user_719021,210,0.9956148146668359,0.02496220305593949,0.06614371658914586,-0.06126204363462667
user_719021,240,0.9946698089449041,0.05988135648093313,-0.022334677935301445,-0.08091573691833728
user_719021,270,0.9931211010984893,0.0012325644753438019,-0.10410390339243428,-0.05358485454115902
user_855792,0,0.9950189561879185,0.04777434612347183,0.08031292415524188,0.034709118294971725
user_855792,30,0.9903569291190077,0.13376758934612698,0.035322001968005785,-0.007193133077239856
user_855792,60,0.9869291597307003,0.14733559749797687,-0.06433650742021635,-0.011129653909102262
user_855792,90,0.9887798097551342,0.06816441265282888,-0.12935959535924252,0.0305646160909706
user_855792,120,0.9922882019438647,-0.029738846279459663,-0.09114926379461706,0.07855913068942318
user_855792,150,0.9950890161918766,-0.04918826270030284,0.00953678899067635,0.08536635357420622
user_855792,180,0.9956718721604881,0.020087199788148827,0.07656088798976338,0.04870788255835727
user_855792,210,0.9918716414080668,0.11404230367132832,0.05639612712812891,0.0021158423267491197
user_855792,240,0.9873818769631796,0.1536577462858675,-0.03516475908737053,-0.01515802656494344
user_855792,270,0.9878571843330958,0.09733065774196212,-0.12008458590223686,0.015640289437653325
user_839834,0,0.9943313174272485,-0.001618611701238613,0.09883406991503993,0.039171901965338006
user_839834,30,0.9950965781929856,0.08179447555571698,0.05558615890925721,-0.001625661370458045
user_839834,60,0.9948057669188152,0.09292400940550878,-0.04122120133493622,-0.005237092855541129
user_839834,90,0.993844984218664,0.013340117076219874,-0.10398686203477718,0.03578995870291792
user_839834,120,0.9910690916588828,-0.08123413975709598,-0.06652505998960043,0.08220393232529483
user_839834,150,0.9908265179635838,-0.09758947454028627,0.030393700220886905,0.0884043480038937
user_839834,180,0.9936532865480397,-0.028723946198783837,0.09509520471959312,0.052772938959161256
user_839834,210,0.9951014226242954,0.06283010554419864,0.07596141522950432,0.007443112570658303
user_839834,240,0.9948759269865285,0.09985191127301682,-0.01286397038233388,-0.009273833286377929
user_839834,270,0.9943385773389715,0.04223932257440573,-0.0951734094719949,0.021181486572986137
user_835813,0,0.99616264186038,0.002753201645401105,0.08728579788274754,-0.005796579199862228
user_835813,30,0.9943096911242434,0.08476798613274764,0.04431115046937234,-0.046895080845334364
user_835813,60,0.9927019918290099,0.09570996521587244,-0.051163350075194944,-0.052580125391407134
user_835813,90,0.9933254384558008,0.017878449512250358,-0.11311140938478495,-0.013810989342425615
user_835813,120,0.9936904361028599,-0.07525821292953139,-0.07640025451934283,0.03284082358499824
user_835813,150,0.9947292323489664,-0.09177972337600317,0.019568906566103817,0.041319421381086276
user_835813,180,0.996178899669438,-0.02395790519140633,0.08364573681531079,0.00755045328778951
user_835813,210,0.995015247952305,0.06615478874573373,0.06448703256108762,-0.03754494506435267
user_835813,240,0.9928922647961811,0.10247258610210584,-0.02323332114308395,-0.05589751688688137
user_835813,270,0.9930745653685272,0.04617912558938243,-0.10435401789650328,-0.027939844787814392
user_502846,0,0.9894737552232414,0.03223446200838006,0.13838453816310456,-0.02742894057070618
user_502846,30,0.9858681601052971,0.1189859382887225,0.09413142622626508,-0.0710323305034955
user_502846,60,0.9880174131140509,0.13279191409291624,-0.003940067795233161,-0.07856446270883177
user_502846,90,0.9955505547122249,0.05191041689376119,-0.06850859514310707,-0.03861313276095257
user_502846,120,0.9983165876733172,-0.048098746693649164,-0.030267407015035677,0.011592472358843791
user_502846,150,0.995118098439579,-0.06673881017479402,0.06943249547153539,0.021564553022130638
user_502846,180,0.9907673296661366,0.0042216006504155685,0.13483730673555674,-0.01346021049176858
user_502846,210,0.9865539929001982,0.09908009569433107,0.11479603588436763,-0.06096083886490422
user_502846,240,0.9865910638890858,0.13916976317903523,0.024859652446742507,-0.08155885820142557
user_502846,270,0.9934478250512007,0.08179055251438198,-0.05926739077474542,-0.05347056022882695
user_150394,0,0.9888029332849583,0.030600192051349468,0.13983406544111796,0.04217607752852515
user_150394,30,0.9887159653438315,0.11296851145313648,0.09835466339488573,0.0022837431459436304
user_150394,60,0.9920301632113488,0.1258623798113468,0.0058043167023197235,-0.0010613833935216649
user_150394,90,0.9965152332148457,0.04902381528423267,-0.05469364144119438,0.03953050836558121
user_150394,120,0.9951510350160333,-0.04509115813942105,-0.018753479470473407,0.08537863885020695
user_150394,150,0.9910703753741451,-0.06273107961002607,0.07455708265414965,0.09102507419834328
user_150394,180,0.9890925038983592,0.004082873918116963,0.13635338486495518,0.055561707213802006
user_150394,210,0.9885073002095,0.09405458988748962,0.11782795808426197,0.011118626143327322
user_150394,240,0.9906857563553549,0.1320219102692212,0.03295750702951686,-0.005074455033139345
user_150394,270,0.9956253511405069,0.0772973019709731,-0.04611711985278229,0.025069872972046634
user_113123,0,0.997007427804784,-0.020261882356506476,0.056933106857013215,0.048210645806368684
user_113123,30,0.9979248774419187,0.06265227357712498,0.012727002862108512,0.007658654992638425
user_113123,60,0.9936603174020828,0.07252226149271064,-0.08578759562536921,0.004492621194010573
user_113123,90,0.9877935462592646,-0.007238955339486595,-0.14883542368790886,0.045381980452372565
user_113123,120,0.9845564064469916,-0.10041886455991411,-0.11075309363029101,0.09109602854133617
user_113123,150,0.9883828706549158,-0.11615284020225458,-0.012748812661147677,0.09718686374520162
user_113123,180,0.9955525068107327,-0.04733351726702627,0.05310257191948588,0.061764562505808585
user_113123,210,0.9983328518350162,0.04392084798339487,0.03355423301034446,0.01663098032199604
user_113123,240,0.9951769019876788,0.07981410353051555,-0.05703092435703624,0.00034102024575529804
user_113123,270,0.9894214382535764,0.021477035132403482,-0.14010045857684414,0.030916273913649078
user_454015,0,0.9894269506037463,0.022942989211185476,0.14268846831830365,0.012162634336506752
user_454015,30,0.9888524286108739,0.10564025838271869,0.10094263855782182,-0.028663460366714955
user_454015,60,0.9923806659769696,0.11825153757555071,0.007923340773548459,-0.03368097871366778
user_454015,90,0.9977505812321075,0.04064060437146005,-0.05296752790732594,0.006046479529529711
user_454015,120,0.9969922749839717,-0.05407380870977005,-0.016794415326765223,0.052918564301537824
user_454015,150,0.9926341783697268,-0.07138523317802961,0.07714347793929481,0.06025296862234516
user_454015,180,0.9899240107341609,-0.003767477834359219,0.13921983551540779,0.025575310004445108
user_454015,210,0.9887269377817468,0.08669520778963467,0.12051900685080251,-0.019446142001386255
user_454015,240,0.990889115195181,0.12455092281513197,0.03522029752589531,-0.037220419876696574
user_454015,270,0.9965855842636203,0.06915931419311222,-0.04432122030239256,-0.008354156401678412
user_938022,0,0.9890706813518982,0.003535478782547183,0.14042581349461486,-0.04480266269147184
user_938022,30,0.9876707389411226,0.08515317953990878,0.09884221184192463,-0.08651973538989245
user_938022,60,0.9908084051293871,0.09654743319540313,0.006480764348470574,-0.09452670078765657
user_938022,90,0.9967152679171221,0.018859504241984862,-0.053955014602980265,-0.05737464770992939
user_938022,120,0.9969898059312652,-0.07476522607561238,-0.01807537214747925,-0.009734924793287308
user_938022,150,0.9930034726411141,-0.09094206375049702,0.07532008634229906,0.0007272942165228424
user_938022,180,0.9897967173676787,-0.023042666397904647,0.13700798052508226,-0.03162763168308459
user_938022,210,0.9877616173206871,0.06658412121892006,0.118312441453996,-0.07678351611328543
user_938022,240,0.98934738045295,0.10312256923105902,0.033568607514444106,-0.09711150856418845
user_938022,270,0.9953020123581847,0.04724724552566989,-0.045362468255030576,-0.07130111121010964
user_823638,0,0.9950879791903682,-0.04451440529374096,0.08635983119454126,0.018983175398870844
user_823638,30,0.9979986949200591,0.0416712744593284,0.040946031864241964,-0.02419777463665849
user_823638,60,0.9963785220137571,0.051182636169352896,-0.061335016127213156,-0.02912377758998905
user_823638,90,0.9912106088171186,-0.03351467627921309,-0.12730247186126148,0.01312920790868584
user_823638,120,0.9855913407018265,-0.13088864417056587,-0.0874400247963152,0.06190407114549757
user_823638,150,0.9867990442436285,-0.1456067932139004,0.01432576864619853,0.06943400033500458
user_823638,180,0.9933887607404593,-0.0727933107003147,0.08235814581650325,0.03312159068476912
user_823638,210,0.997697349398624,0.02225909061141604,0.06241491566866578,-0.014453725823681152
user_823638,240,0.9972127178983592,0.05909234556683536,-0.031367360970284495,-0.033029965530367085
user_823638,270,0.9929885910028488,-0.0031376969644617155,-0.11815080150004754,-0.0020496587112438258
user_670518,0,0.9918366226017993,0.03715304149008962,0.12139076771262426,-0.012001961840931758
user_670518,30,0.9878568547540846,0.12318065160896328,0.07715375985008424,-0.0548876937532828
user_670518,60,0.9884685653008829,0.13685325503701282,-0.02084103558565366,-0.06137371777484279
user_670518,90,0.994506475250928,0.0570105152409299,-0.08519373457625844,-0.0211825264047774
user_670518,120,0.9976148501478139,-0.04178751368648693,-0.047207637975543296,0.02810433029315058
user_670518,150,0.9960989181644025,-0.06062727298914338,0.05225166696281369,0.03716237749679002
user_670518,180,0.992990812467231,0.009398290732029512,0.11780204917243864,0.0018962325171817409
user_670518,210,0.9887853705819406,0.1034430796345989,0.09782807535541864,-0.04508533986895293
user_670518,240,0.9875536137521119,0.1431681801290592,0.007906639412609343,-0.06463913069400531
user_670518,270,0.9926996090751473,0.08648663720245243,-0.07598687676412375,-0.03596584889996277
user_173140,0,0.9885000173829205,0.04191151215359186,0.1447467647430144,-0.012629920007485943
user_173140,30,0.985197356077954,0.1265521778509922,0.10182972132758726,-0.054785250866686425
user_173140,60,0.9881567369932138,0.1405008236094707,0.006922295997076131,-0.061301415302695894
user_173140,90,0.9962803207510201,0.0622519312390241,-0.05544473249208534,-0.021819742898060164
user_173140,120,0.998851184947291,-0.035212418719243944,-0.018436106217175206,0.026767627554239684
user_173140,150,0.994848973471296,-0.05398346743851328,0.07802790484993086,0.035678442947438896
user_173140,180,0.9898536071086573,0.014671580642810966,0.14132779319418495,0.0010178832362031183
user_173140,210,0.9857223113655468,0.10707913497881075,0.12185409308038649,-0.045134950181761994
user_173140,240,0.9864881629959249,0.1465469629242192,0.034773555459384105,-0.06446620639781966
user_173140,270,0.9940761991330992,0.09123787169878995,-0.04653114989016279,-0.036373248065925616
user_266977,0,0.9904598630263631,-0.015447264470590763,0.13417318702970873,0.027353201576127643
user_266977,30,0.9932696234086188,0.07072223213474264,0.09045752425192131,-0.015207149693257722
user_266977,60,0.9964008551495811,0.08200880032742759,-0.008396207058374317,-0.01973312527383068
user_266977,90,0.9970690335721812,-0.0014604376733640182,-0.0730464817323453,0.02270288351211672
user_266977,120,0.9918514731803377,-0.09976604516085862,-0.0344780441662198,0.07133481515660776
user_266977,150,0.9881315091888387,-0.11546979116596191,0.06457793313233198,0.07805471432676506
user_266977,180,0.9896491516400386,-0.043501419633053,0.1303376667892302,0.041403813399255925
user_266977,210,0.9924750269469854,0.051132828778856755,0.11111635485776922,-0.005648928285526772
user_266977,240,0.9955075146727241,0.08930478109486277,0.020671813987404676,-0.023709078645208815
user_266977,270,0.997509094996977,0.028824791571515518,-0.06394445177878817,0.007472876011336133
user_540374,0,0.9922595691594696,0.015274075946203605,0.1138633972174185,0.04714633378706528
user_540374,30,0.9925843213736952,0.09811365686686944,0.07142294249287752,0.006988460845569244
user_540374,60,0.9936390012866655,0.11007255497588056,-0.023468006936095336,0.003849729025135823
user_540374,90,0.9948432733125707,0.03194027945997313,-0.0852064381202139,0.04479445273261909
user_540374,120,0.9927493366598918,-0.06224126477428456,-0.04848325645933714,0.09068711795916844
user_540374,150,0.9910866969446608,-0.07926177911714857,0.046788153981162414,0.0963099068504442
user_540374,180,0.991988175502482,-0.011518756764306472,0.11022876770839511,0.06063329675475868
user_540374,210,0.992534463890649,0.07918973272639776,0.09139310767095352,0.015862663404013492
user_540374,240,0.9931663241997406,0.11662634214818621,0.004344679108286442,-0.0002693624992873089
user_540374,270,0.9947733592333965,0.060483616190103694,-0.07649711470799303,0.030263631200244095
user_808347,0,0.9976205839180958,-0.0006496377504400742,0.06736133728813531,-0.014669654135830783
user_808347,30,0.9945257841361957,0.08437077334455681,0.022266680326585183,-0.05748245158968167
user_808347,60,0.9903322904647682,0.0954797867177656,-0.07785528554687161,-0.063750445516492
user_808347,90,0.9893575306264316,0.01466760013498258,-0.1427881932876254,-0.023834218189517448
user_808347,120,0.990861627461541,-0.08181901377331591,-0.10435302243130054,0.02468462920281833
user_808347,150,0.9945165286106816,-0.09885332183091468,-0.0037161000246365406,0.03392765367306863
user_808347,180,0.9975753608641356,-0.028381831100435028,0.06353879022310685,-0.0008325846264217185
user_808347,210,0.9957905926040089,0.06510507182120699,0.0434360904577868,-0.04770462608862003
user_808347,240,0.9912726640530112,0.1025639647510701,-0.048574574312680696,-0.06707942580351446
user_808347,270,0.9893104516480811,0.04401389183069844,-0.1336051731823491,-0.038435208919683474
user_531481,0,0.9887705317497792,0.013964404831073722,0.14118547515962565,-0.04695202386397702
user_531481,30,0.9861967052211831,0.09842586426079943,0.09811699126148081,-0.09000813230587583
user_531481,60,0.9889433693068195,0.11088216386940668,0.002574198512675534,-0.09843541812646117
user_531481,90,0.9958875399299171,0.031058324944240084,-0.06016956305987574,-0.060191460733061176
user_531481,120,0.9974861638563527,-0.06616043238994612,-0.022948020819636414,-0.010841514726936712
user_531481,150,0.9937690027543289,-0.0833816249124985,0.07396399238937018,4.026714879290528e-05
user_531481,180,0.9898205418654377,-0.01346110498882038,0.13769948084151154,-0.03336085325151942
user_531481,210,0.9865906727975738,0.07914629566765001,0.11825033110505442,-0.07994727903102236
user_531481,240,0.987450660098824,0.11744805519391098,0.030618019423758004,-0.10104298633814818
user_531481,270,0.9940686002810898,0.06036354168667953,-0.05121691173252683,-0.07457002563240767
user_940870,0,0.9969476788477201,0.020600820711839867,0.07049952269984813,0.026471666461247278
user_940870,30,0.9938635499187511,0.10654341884759981,0.025211644037904306,-0.015751731589540883
user_940870,60,0.9898489406744992,0.1187881136856021,-0.07539417087198547,-0.02010417098797752
user_940870,90,0.9890833668860116,0.038180038850590035,-0.14070392891617997,0.021419205642352654
user_940870,120,0.9905735637895317,-0.05933574773412908,-0.10204765395722477,0.06949503639804183
user_940870,150,0.9940348162270081,-0.07747102842872292,-0.0008839371963985917,0.0767609440911666
user_940870,180,0.9969282066610063,-0.007246000604937667,0.06666343643617657,0.04046767205341578
user_940870,210,0.9951078061294186,0.08695342556625445,0.04647223728637228,-0.006315625399618811
user_940870,240,0.9907249171708963,0.12559424744674538,-0.04596164578734326,-0.024036443612257603
user_940870,270,0.9889909946937503,0.06761544193560005,-0.13146268343764791,0.006521295108533659
user_782866,0,0.995889460707358,0.029379191265716368,0.08310501874499161,0.020847086894212608
user_782866,30,0.9921279992790087,0.1175136407393882,0.03696318834494757,-0.022501110954378768
user_782866,60,0.9888685702706125,0.13071530020769004,-0.06562350705439869,-0.0273132997722627
user_782866,90,0.9898703970305036,0.04843939737153745,-0.1325969190079427,0.015108902493454963
user_782866,120,0.9921926245426047,-0.052017454924363375,-0.09307761001198436,0.06468801048808503
user_782866,150,0.9948021073197847,-0.07092774277705811,0.010432410199896132,0.07231312048368625
user_782866,180,0.9962349085006147,0.0008896100196898165,0.07923260462297807,0.035176839588618905
user_782866,210,0.9934398935186396,0.0973610246977061,0.05860638308430251,-0.012778916122371566
user_782866,240,0.9893739718383353,0.13747269306860133,-0.03556563098731251,-0.03123280970033496
user_782866,270,0.9892787625455145,0.07862077723939005,-0.12307018539113722,-0.0001811918338872488
user_335258,0,0.9895970684248305,0.04137187043624506,0.13646929268260227,0.019030046145451406
user_335258,30,0.9872920529740652,0.12668271970267578,0.09320089687163506,-0.022792180354494394
user_335258,60,0.9896706268135299,0.14064743959374362,-0.0029293394466402196,-0.027600129141826444
user_335258,90,0.995817990642174,0.06168592299586897,-0.0660225651470833,0.013505454784263607
user_335258,120,0.997025426886288,-0.03623762819652506,-0.02861191364112582,0.06171297142982486
user_335258,150,0.9937265477395163,-0.05505972869739163,0.0687833679746178,0.06888267477051616
user_335258,180,0.9904816857844853,0.013948273220841648,0.132935888326561,0.032856131764239446
user_335258,210,0.9876692963401108,0.10704869183021896,0.11344824706652525,-0.01339529327793351
user_335258,240,0.9883476010329382,0.14679093169179191,0.02528698016073717,-0.031337047401474506
user_335258,270,0.9942260291016983,0.09088792026138415,-0.0570275788594304,-0.0013580341161230534
user_219159,0,0.9913211371917017,0.048968541489244795,0.11098139713128358,-0.0506716330125234
user_219159,30,0.9836613883915576,0.13815002437465138,0.06455075845416017,-0.09569766630315107
user_219159,60,0.981994648890034,0.1528294335032743,-0.03775818647318715,-0.10442218710917363
user_219159,90,0.9898076443462211,0.07078845310903512,-0.10536141606499863,-0.06456619940024946
user_219159,120,0.9972286113120933,-0.03215220230949456,-0.06586915263776248,-0.01275097635424536
user_219159,150,0.9978777851236584,-0.05237282186375305,0.0386727649942964,-0.001196133113540913
user_219159,180,0.9933544160811668,0.02018847877196559,0.1073089271225232,-0.03638988234016664
user_219159,210,0.9856299328627586,0.11767230633517578,0.08617359462122454,-0.08521135697060302
user_219159,240,0.9813920457478227,0.15915219118643703,-0.007735068877768974,-0.10714663453844628
user_219159,270,0.9870593244689314,0.10122549822160869,-0.09558110964232719,-0.07957097440816721
user_293788,0,0.9962511795052336,0.04908407726082347,0.07081728812607702,0.007697557817431172
user_293788,30,0.989426471504689,0.13837571422315187,0.023735586283251488,-0.03638737614618276
user_293788,60,0.9841369134215638,0.1524715751032612,-0.08046305524217566,-0.04186467684937354
user_293788,90,0.9863718427738407,0.07028180452796548,-0.14876441869442464,0.0004510717685347367
user_293788,120,0.9922342996114247,-0.03169495752342554,-0.10894391704197413,0.050968100629364035
user_293788,150,0.9968726379174452,-0.05193443273889567,-0.0033064457210569124,0.059471218957553
user_293788,180,0.9973056900820324,0.02028325339419256,0.06691158354876195,0.022198877195596496
user_293788,210,0.9916160140036533,0.11791225510879713,0.04576770458848176,-0.026451806807206928
user_293788,240,0.9849562097594652,0.15901500953109,-0.04994217684451711,-0.04562094444579955
user_293788,270,0.9850637963172968,0.10059459702884829,-0.13895186833661743,-0.01491383650581673
user_449703,0,0.997309693743811,-0.04608874203397767,0.05571628502216493,0.012037367057636382
user_449703,30,0.998664612260134,0.040007947461236947,0.009452783475073367,-0.03128899557078428
user_449703,60,0.9936898732241565,0.04925306499423212,-0.09394970066444601,-0.03644207987333939
user_449703,90,0.986459062752411,-0.03500090939604411,-0.1601386531168501,0.005391255234697844
user_449703,120,0.982495005639583,-0.13187239219021687,-0.11994334310421692,0.054100189614174586
user_449703,150,0.9870395816687366,-0.1469439947261348,-0.017190169494775004,0.062167714336880356
user_449703,180,0.995545660335767,-0.07436907420065483,0.051700683198634835,0.026174765442191866
user_449703,210,0.9990663545997605,0.020656178657893178,0.03126910563040902,-0.021493822905040625
user_449703,240,0.9955115186852448,0.05720607483317808,-0.06374000250682525,-0.04026776933986143
user_449703,270,0.9884745624204856,-0.0048342630651721395,-0.15100097442574903,-0.009663077704353113
user_423109,0,0.9965042857682037,-0.024427306526631686,0.07371535389646644,0.030798729541576454
user_423109,30,0.9978569975362706,0.05702218993773038,0.030658719715351432,-0.009482891332310133
user_423109,60,0.9955379271236893,0.06659793949751677,-0.06549658897036502,-0.013384578671000248
