uid,frame,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
user_839834,270,0.444988731042588,0.4942480280459645,-0.15750688003722024,0.5202616219280827,0.5506932385213517,0.11776601084827434
user_835813,0,0.46419457154113786,0.5039818801082095,-0.15444906723557159,0.5641945715411378,0.4839818801082095,0.1455509327644284
user_835813,30,0.48943870108537474,0.49478792622557227,-0.12920493769133468,0.5389504419969009,0.4931758339908467,0.12030680322019152
user_835813,60,0.4914734943459083,0.4756589433772666,-0.12717014443080113,0.5369156487363674,0.5123048168391524,0.11827200995965796
user_835813,90,0.4684281717829339,0.4641820301762006,-0.15021546699377558,0.5599609712993419,0.5237817300402184,0.14131733252263237
user_835813,120,0.4414904966819,0.47090900769093724,-0.17715314209480942,0.5868986464003757,0.5170547525254818,0.16825500762366624
user_835813,150,0.4354268433012437,0.48965512381747395,-0.18321679547546574,0.592962299781032,0.498308636398945,0.17431866100432256
user_835813,180,0.4558121065951701,0.5031852858412168,-0.16283153218153937,0.5725770364871056,0.4847784743752022,0.15393339771039619
user_835813,210,0.48390416950270154,0.4990599251950755,-0.13473946927400793,0.5444849735795741,0.48890383502134344,0.12584133480286475
user_835813,240,0.4938753189398393,0.4810718794320372,-0.12476831983687012,0.5345138241424364,0.5068918807843819,0.11587018536572696
user_835813,270,0.47655812609839054,0.46575927487051594,-0.1420855126783189,0.5518310169838851,0.5222044853459031,0.1331873782071757
user_502846,0,0.4379564215927271,0.5208963939902924,-0.12112733938328081,0.537956421592727,0.5008963939902924,0.1788726606167192
user_502846,30,0.46320055113696396,0.5117024401076552,-0.09588320983904391,0.5127122920484901,0.5100903478729296,0.15362853107248228
user_502846,60,0.46523534439749753,0.49257345725934953,-0.09384841657851035,0.5106774987879567,0.5292193307212353,0.15159373781194874
user_502846,90,0.4421900218345231,0.4810965440582835,-0.1168937391414848,0.5337228213509311,0.5406962439223013,0.17463906037492316
user_502846,120,0.4152523467334892,0.48782352157302017,-0.14383141424251866,0.5606604964519649,0.5339692664075647,0.201576735475957
user_502846,150,0.4091886933528329,0.5065696376995569,-0.14989506762317495,0.5667241498326212,0.5152231502810279,0.20764038885661334
user_502846,180,0.4295739566467593,0.5200997997232997,-0.12950980432924858,0.5463388865386948,0.5016929882572851,0.18725512556268697
user_502846,210,0.45766601955429076,0.5159744390771585,-0.10141774142171715,0.5182468236311634,0.5058183489034264,0.1591630626551555
user_502846,240,0.46763716899142854,0.49798639331412015,-0.09144659198457936,0.5082756741940256,0.5238063946664647,0.14919191321801772
user_502846,270,0.45031997614997976,0.48267378875259886,-0.10876378482602812,0.5255928670354744,0.539118999227986,0.16650910605946645
user_150394,0,0.44235833999384794,0.5339844173585863,-0.13417399051528567,0.542358339993848,0.5139844173585862,0.16582600948471432
user_150394,30,0.4676024695380848,0.524790463475949,-0.10892986097104876,0.517114210449611,0.5231783712412235,0.14058187994047744
user_150394,60,0.4696372627986184,0.5056614806276434,-0.10689506771051521,0.5150794171890776,0.5423073540895291,0.13854708667994386
user_150394,90,0.44659194023564397,0.4941845674265773,-0.12994039027348966,0.538124739752052,0.5537842672905952,0.1615924092429183
user_150394,120,0.41965426513461007,0.500911544941314,-0.1568780653745235,0.5650624148530858,0.5470572897758585,0.18853008434395216
user_150394,150,0.4135906117539538,0.5196576610678507,-0.16294171875517982,0.5711260682337421,0.5283111736493218,0.19459373772460847
user_150394,180,0.43397587504788016,0.5331878230915935,-0.14255645546125345,0.5507408049398157,0.514781011625579,0.1742084744306821
user_150394,210,0.4620679379554116,0.5290624624454523,-0.11446439255372201,0.5226487420322843,0.5189063722717202,0.14611641152315066
user_150394,240,0.4720390873925494,0.5110744166824139,-0.1044932431165842,0.5126775925951466,0.5368944180347586,0.13614526208601288
user_150394,270,0.4547218945511006,0.49576181212089265,-0.12181043595803298,0.5299947854365953,0.5522070225962799,0.1534624549274616
user_113123,0,0.4493316894363017,0.5208077199287353,-0.12573939827857675,0.5493316894363017,0.5008077199287353,0.17426060172142324
user_113123,30,0.4745758189805386,0.5116137660460981,-0.10049526873433987,0.5240875598920648,0.5100016738113725,0.14901647217718633
user_113123,60,0.47661061224107215,0.49248478319779243,-0.09846047547380629,0.5220527666315313,0.5291306566596782,0.14698167891665279
user_113123,90,0.4535652896780977,0.4810078699967264,-0.12150579803678074,0.5450980891945058,0.5406075698607442,0.1700270014796272
user_113123,120,0.42662761457706383,0.48773484751146307,-0.14844347313781459,0.5720357642955396,0.5338805923460076,0.19696467658066108
user_113123,150,0.42056396119640754,0.5064809636379998,-0.1545071265184709,0.5780994176761959,0.5151344762194708,0.2030283299613174
user_113123,180,0.4409492244903339,0.5200111256617426,-0.13412186322454453,0.5577141543822695,0.501604314195728,0.18264306666739102
user_113123,210,0.4690412873978654,0.5158857650156013,-0.10602980031701309,0.529622091474738,0.5057296748418693,0.15455100375985958
user_113123,240,0.47901243683500316,0.49789771925256304,-0.0960586508798753,0.5196509420376003,0.5237177206049076,0.14457985432272177
user_113123,270,0.4616952439935544,0.48258511469104176,-0.11337584372132406,0.536968134879049,0.5390303251664289,0.16189704716417053
user_454015,0,0.4675408746019749,0.5211540025440319,-0.15512132830002012,0.5675408746019749,0.5011540025440319,0.14487867169997987
user_454015,30,0.4927850041462118,0.5119600486613947,-0.1298771987557832,0.542296745057738,0.5103479564266691,0.11963454215574298
user_454015,60,0.49481979740674537,0.492831065813089,-0.12784240549524967,0.5402619517972045,0.5294769392749747,0.11759974889520942
user_454015,90,0.47177447484377094,0.48135415261202297,-0.15088772805822412,0.5633072743601789,0.5409538524760408,0.14064507145818383
user_454015,120,0.44483679974273704,0.48808113012675963,-0.17782540315925796,0.5902449494612128,0.5342268749613042,0.1675827465592177
user_454015,150,0.43877314636208076,0.5068272462532963,-0.18388905653991428,0.596308602841869,0.5154807588347674,0.17364639993987402
user_454015,180,0.4591584096560071,0.5203574082770391,-0.1635037932459879,0.5759233395479426,0.5019505968110246,0.15326113664594765
user_454015,210,0.4872504725635386,0.5162320476308979,-0.13541173033845647,0.5478312766404112,0.5060759574571658,0.1251690737384162
user_454015,240,0.4972216220006764,0.4982440018678596,-0.12544058090131865,0.5378601272032735,0.5240640032202042,0.11519792430127843
user_454015,270,0.4799044291592276,0.48293139730633833,-0.14275777374276744,0.5551773200447222,0.5393766077817255,0.13251511714272715
user_938022,0,0.44757036788260796,0.5145844214099915,-0.13071821035086068,0.547570367882608,0.49458442140999154,0.1692817896491393
user_938022,30,0.47281449742684484,0.5053904675273543,-0.1054740808066238,0.5223262383383711,0.5037783752926287,0.1440376601049024
user_938022,60,0.4748492906873784,0.48626148467904867,-0.10343928754609023,0.5202914450778376,0.5229073581409344,0.14200286684436886
user_938022,90,0.451803968124404,0.47478457147798264,-0.1264846101090647,0.5433367676408121,0.5343842713420004,0.16504818940734328
user_938022,120,0.4248662930233701,0.4815115489927193,-0.15342228521009854,0.5702744427418459,0.5276572938272638,0.19198586450837712
user_938022,150,0.4188026396427138,0.500257665119256,-0.15948593859075483,0.5763380961225022,0.508911177700727,0.19804951788903347
user_938022,180,0.4391879029366402,0.5137878271429988,-0.13910067529682846,0.5559528328285758,0.4953810156769843,0.1776642545951071
user_938022,210,0.46727996584417164,0.5096624664968575,-0.11100861238929703,0.5278607699210444,0.4995063763231255,0.14957219168757563
user_938022,240,0.4772511152813094,0.4916744207338193,-0.10103746295215923,0.5178896204839066,0.5174944220861638,0.13960104225043785
user_938022,270,0.45993392243986064,0.476361816172298,-0.118354655793608,0.5352068133253554,0.5328070266476851,0.15691823509188657
user_823638,0,0.46518527665330334,0.509061829494872,-0.12506547185858205,0.5651852766533033,0.489061829494872,0.17493452814141794
user_823638,30,0.4904294061975402,0.4998678756122348,-0.09982134231434515,0.5399411471090664,0.4982557833775092,0.14969039859718103
user_823638,60,0.4924641994580738,0.4807388927639291,-0.0977865490538116,0.5379063538485329,0.5173847662258149,0.14765560533664748
user_823638,90,0.46941887689509937,0.4692619795628631,-0.12083187161678605,0.5609516764115073,0.5288616794268809,0.1707009278996219
user_823638,120,0.44248120179406547,0.47598895707759975,-0.1477695467178199,0.5878893515125412,0.5221347019121443,0.19763860300065578
user_823638,150,0.4364175484134092,0.49473507320413646,-0.1538332000984762,0.5939530048931975,0.5033885857856075,0.2037022563813121
user_823638,180,0.45680281170733555,0.5082652352278793,-0.13344793680454983,0.573567741599271,0.4898584237618647,0.18331699308738572
user_823638,210,0.484894874614867,0.504139874581738,-0.10535587389701839,0.5454756786917396,0.49398378440800594,0.15522493017985428
user_823638,240,0.4948660240520048,0.4861518288186997,-0.0953847244598806,0.5355045292546019,0.5119718301710443,0.1452537807427165
user_823638,270,0.477548831210556,0.47083922425717845,-0.11270191730132936,0.5528217220960506,0.5272844347325656,0.16257097358416522
user_670518,0,0.4628931093931372,0.5389177969731053,-0.12334424664216793,0.5628931093931372,0.5189177969731052,0.17665575335783207
user_670518,30,0.4881372389373741,0.529723843090468,-0.09810011709793104,0.5376489798489003,0.5281117508557425,0.15141162381359516
user_670518,60,0.49017203219790767,0.5105948602421624,-0.09606532383739748,0.5356141865883668,0.5472407337040481,0.1493768305530616
user_670518,90,0.46712670963493325,0.49911794704109635,-0.11911064640037193,0.5586595091513412,0.5587176469051142,0.17242215311603604
user_670518,120,0.44018903453389935,0.5058449245558331,-0.1460483215014058,0.5855971842523751,0.5519906693903776,0.19935982821706988
user_670518,150,0.43412538115324306,0.5245910406823697,-0.15211197488206207,0.5916608376330313,0.5332445532638408,0.20542348159772622
user_670518,180,0.45451064444716943,0.5381212027061125,-0.1317267115881357,0.5712755743391049,0.519714391240098,0.18503821830379985
user_670518,210,0.4826027073547009,0.5339958420599713,-0.10363464868060428,0.5431835114315735,0.5238397518862392,0.15694615539626838
user_670518,240,0.4925738567918387,0.516007796296933,-0.09366349924346648,0.5332123619944358,0.5418277976492776,0.1469750059591306
user_670518,270,0.4752566639503899,0.5006951917354118,-0.11098069208491525,0.5505295548358845,0.5571404022107989,0.16429219880057933
user_173140,0,0.46196022421472227,0.511627856156521,-0.1747131383197955,0.5619602242147224,0.49162785615652094,0.12528686168020448
user_173140,30,0.48720435375895915,0.5024339022738837,-0.14946900877555863,0.5367160946704854,0.5008218100391582,0.10004273213596757
user_173140,60,0.4892391470194927,0.4833049194255781,-0.14743421551502506,0.534681301409952,0.5199507928874638,0.098007938875434
user_173140,90,0.4661938244565183,0.47182800622451204,-0.17047953807799954,0.5577266239729264,0.5314277060885298,0.12105326143840843
user_173140,120,0.4392561493554844,0.4785549837392487,-0.19741721317903338,0.5846642990739602,0.5247007285737932,0.14799093653944229
user_173140,150,0.4331924959748281,0.4973010998657854,-0.20348086655968967,0.5907279524546165,0.5059546124472565,0.15405458992009863
user_173140,180,0.4535777592687545,0.5108312618895282,-0.1830956032657633,0.5703426891606901,0.4924244504235137,0.13366932662617226
user_173140,210,0.48166982217628596,0.506705901243387,-0.15500354035823188,0.5422506262531587,0.4965498110696549,0.1055772637186408
user_173140,240,0.49164097161342374,0.4887178554803487,-0.14503239092109407,0.532279476816021,0.5145378568326933,0.09560611428150301
user_173140,270,0.47432377877197496,0.4734052509188274,-0.16234958376254283,0.5495966696574697,0.5298504613942145,0.11292330712295175
user_266977,0,0.46992048193628605,0.5341534501380227,-0.13559481607132212,0.5699204819362861,0.5141534501380227,0.16440518392867787
user_266977,30,0.49516461148052293,0.5249594962553855,-0.11035068652708523,0.5446763523920491,0.5233474040206599,0.13916105438444099
user_266977,60,0.4971994047410565,0.5058305134070799,-0.10831589326655167,0.5426415591315157,0.5424763868689656,0.1371262611239074
user_266977,90,0.4741540821780821,0.4943536002060138,-0.13136121582952612,0.5656868816944901,0.5539533000700316,0.16017158368688184
user_266977,120,0.4472164070770482,0.5010805777207504,-0.15829889093055996,0.592624556795524,0.547226322555295,0.1871092587879157
user_266977,150,0.4411527536963919,0.5198266938472872,-0.16436254431121627,0.5986882101761802,0.5284802064287583,0.19317291216857202
user_266977,180,0.46153801699031827,0.53335685587103,-0.1439772810172899,0.5783029468822538,0.5149500444050155,0.17278764887464565
user_266977,210,0.48963007989784973,0.5292314952248888,-0.11588521810975846,0.5502108839747224,0.5190754050511567,0.1446955859671142
user_266977,240,0.4996012293349875,0.5112434494618504,-0.10591406867262067,0.5402397345375847,0.537063450814195,0.1347244365299764
user_266977,270,0.48228403649353874,0.4959308449003292,-0.12323126151406943,0.5575569273790334,0.5523760553757163,0.15204162937142515
user_540374,0,0.4697264117506359,0.525091024628102,-0.12468235311847942,0.5697264117506359,0.505091024628102,0.17531764688152057
user_540374,30,0.4949705412948728,0.5158970707454648,-0.09943822357424253,0.5444822822063989,0.5142849785107392,0.15007351733728366
user_540374,60,0.49700533455540635,0.49676808789715904,-0.09740343031370896,0.5424474889458655,0.5334139613590448,0.14803872407675012
user_540374,90,0.47396001199243193,0.485291174696093,-0.12044875287668341,0.5654928115088399,0.5448908745601109,0.17108404663972454
user_540374,120,0.44702233689139803,0.4920181522108297,-0.14738642797771725,0.5924304866098737,0.5381638970453743,0.1980217217407584
